,price_USD,covered_surface_m2,bedrooms,price/m2,bathrooms,latitude,longitude,type_casa,type_departamento,type_ph
2921,88000.0,66.0,2.0,2580.708566871344,1.0,-34.569637,-58.537098,0,1,0
2922,56000.0,40.0,1.0,2580.708566871344,1.0,-34.580116,-58.534737,0,1,0
2923,98000.0,42.0,1.0,2580.708566871344,1.0,-34.57817,-58.532448,1,0,0
2924,105000.0,51.0,2.0,2580.708566871344,2.0,-34.57817,-58.532448,0,1,0
2925,55000.0,42.0,1.0,2580.708566871344,1.0,-34.582054,-58.53622,0,1,0
2926,55000.0,42.0,1.0,2580.708566871344,1.0,-34.582054,-58.53622,0,1,0
2927,55000.0,42.0,1.0,2580.708566871344,1.0,-34.582054,-58.53622,0,1,0
2928,59000.0,42.0,1.0,2580.708566871344,1.0,-34.582054,-58.53622,0,1,0
2929,155000.0,96.0,3.0,2580.708566871344,1.0,-34.57069,-58.53748,1,0,0
2930,123975.0,102.0,3.0,2580.708566871344,2.0,-34.577778,-58.529526,0,1,0
2931,72000.0,47.0,1.0,2580.708566871344,1.0,-34.57104,-58.53586,0,1,0
2932,59000.0,35.0,1.0,2580.708566871344,1.0,-34.574043,-58.53623,0,1,0
2933,75000.0,48.0,1.0,2580.708566871344,1.0,-34.572674,-58.536377,0,1,0
2934,61000.0,44.0,1.0,2580.708566871344,1.0,-34.571842,-58.537155,0,1,0
2935,60000.0,46.0,2.0,2580.708566871344,1.0,-34.57627,-58.529453,0,0,1
2936,139000.0,67.0,2.0,2580.708566871344,1.0,-34.574814,-58.536865,0,1,0
2937,63000.0,44.0,1.0,2580.708566871344,1.0,-34.571842,-58.537155,0,1,0
2938,65000.0,44.0,1.0,2580.708566871344,1.0,-34.571842,-58.537155,0,1,0
2939,110000.0,78.0,2.0,2580.708566871344,1.0,-34.571842,-58.537155,0,1,0
2940,51000.0,33.0,0.0,2580.708566871344,1.0,-34.575504,-58.54231,0,1,0
2941,65000.0,50.0,2.0,2580.708566871344,1.0,-34.57368,-58.53868,0,1,0
2942,80000.0,59.0,2.0,2580.708566871344,1.0,-34.57902,-58.537716,0,1,0
2943,110000.0,59.0,2.0,2580.708566871344,1.0,-34.575752,-58.537094,0,1,0
2944,65000.0,32.0,1.0,2580.708566871344,1.0,-34.577168,-58.538654,0,1,0
2945,250000.0,112.0,3.0,2580.708566871344,3.0,-34.577168,-58.538654,1,0,0
2946,88000.0,42.0,1.0,2580.708566871344,1.0,-34.575405,-58.536938,0,1,0
2947,87000.0,42.0,1.0,2580.708566871344,1.0,-34.575497,-58.536873,0,1,0
2948,59000.0,44.0,1.0,2580.708566871344,1.0,-34.56925,-58.538555,0,1,0
2949,86000.0,54.0,2.0,2580.708566871344,1.0,-34.5724,-58.536633,0,1,0
2950,99000.0,68.0,2.0,2580.708566871344,1.0,-34.570686,-58.537376,0,0,1
2951,60000.0,40.0,1.0,2580.708566871344,1.0,-34.57361,-58.536606,0,1,0
2952,89000.0,49.0,1.0,2580.708566871344,1.0,-34.571842,-58.537155,0,1,0
2953,240000.0,200.0,3.0,2580.708566871344,2.0,-34.576725,-58.53262,1,0,0
2954,260000.0,130.0,3.0,2580.708566871344,1.0,-34.581184,-58.541515,1,0,0
2955,120000.0,40.0,1.0,2580.708566871344,1.0,-34.57495,-58.541397,0,1,0
2956,115000.0,80.0,3.0,2580.708566871344,2.0,-34.573208,-58.543037,0,1,0
2957,110000.0,55.0,2.0,2580.708566871344,1.0,-34.577175,-58.534878,0,1,0
2958,110000.0,55.0,2.0,2580.708566871344,1.0,-34.577175,-58.534878,0,1,0
2959,140000.0,55.0,2.0,2580.708566871344,1.0,-34.577175,-58.534878,0,1,0
2960,140000.0,55.0,2.0,2580.708566871344,1.0,-34.577175,-58.534878,0,1,0
2961,75000.0,68.0,2.0,2580.708566871344,1.0,-34.577667,-58.533165,1,0,0
2962,95000.0,46.0,2.0,2580.708566871344,1.0,-34.577774,-58.543533,0,1,0
2963,97000.0,45.0,1.0,2580.708566871344,1.0,-34.575794,-58.54158,0,1,0
2964,90000.0,40.0,1.0,2580.708566871344,1.0,-34.575794,-58.54158,0,1,0
2965,155000.0,65.0,2.0,2580.708566871344,1.0,-34.575794,-58.54158,0,1,0
2966,120000.0,55.0,2.0,2580.708566871344,1.0,-34.577175,-58.534878,0,1,0
2967,110000.0,45.0,1.0,2580.708566871344,1.0,-34.575794,-58.54158,0,1,0
2968,98000.0,45.0,1.0,2580.708566871344,1.0,-34.575794,-58.54158,0,1,0
2969,92000.0,40.0,1.0,2580.708566871344,1.0,-34.575794,-58.54158,0,1,0
2970,93000.0,40.0,1.0,2580.708566871344,1.0,-34.575794,-58.54158,0,1,0
2971,102000.0,45.0,1.0,2580.708566871344,1.0,-34.575794,-58.54158,0,1,0
2972,115000.0,45.0,1.0,2580.708566871344,1.0,-34.575794,-58.54158,0,1,0
2973,140000.0,58.0,2.0,2580.708566871344,1.0,-34.5748,-58.545746,0,1,0
2974,99000.0,42.0,1.0,2580.708566871344,1.0,-34.58006,-58.53472,0,1,0
2975,60000.0,37.0,2.0,2580.708566871344,1.0,-34.575752,-58.537094,0,1,0
2976,90000.0,72.0,3.0,2580.708566871344,1.0,-34.5829,-58.539387,0,1,0
2977,118000.0,60.0,2.0,2580.708566871344,2.0,-34.578983,-58.539013,0,1,0
2978,55000.0,30.0,0.0,2580.708566871344,1.0,-34.574043,-58.53623,0,1,0
2979,370000.0,251.0,4.0,2580.708566871344,2.0,-34.57792,-58.53762,1,0,0
2980,95000.0,70.0,2.0,2580.708566871344,1.0,-34.575832,-58.538837,0,1,0
2981,100000.0,61.0,2.0,2580.708566871344,1.0,-34.57883,-58.539543,0,1,0
2982,85000.0,62.0,3.0,2580.708566871344,1.0,-34.57811,-58.54509,0,1,0
2983,78000.0,58.0,2.0,2580.708566871344,1.0,-34.57521,-58.539215,0,1,0
2984,120000.0,84.0,2.0,2580.708566871344,1.0,-34.57625,-58.53966,1,0,0
2985,81000.0,45.0,1.0,2580.708566871344,1.0,-34.572453,-58.537655,0,1,0
2986,100000.0,46.0,2.0,2580.708566871344,1.0,-34.5724,-58.536633,0,1,0
2987,229000.0,107.0,3.0,2580.708566871344,3.0,-34.572453,-58.536564,0,1,0
2988,229000.0,107.0,3.0,2580.708566871344,3.0,-34.5724,-58.536633,0,1,0
2989,229000.0,107.0,3.0,2580.708566871344,3.0,-34.572453,-58.536564,0,1,0
2990,87000.0,46.0,1.0,2580.708566871344,1.0,-34.5724,-58.536633,0,1,0
2991,79000.0,45.0,1.0,2580.708566871344,1.0,-34.5724,-58.536633,0,1,0
2992,101000.0,46.0,2.0,2580.708566871344,1.0,-34.5724,-58.536633,0,1,0
2993,85000.0,46.0,1.0,2580.708566871344,1.0,-34.5724,-58.536633,0,1,0
2994,120000.0,52.0,2.0,2580.708566871344,1.0,-34.57888,-58.54283,0,1,0
2995,108000.0,59.0,3.0,2580.708566871344,1.0,-34.57811,-58.54509,0,1,0
2996,99000.0,59.0,2.0,2580.708566871344,1.0,-34.579643,-58.541775,0,1,0
2997,59000.0,38.0,1.0,2580.708566871344,1.0,-34.578327,-58.543713,0,1,0
2998,55000.0,40.0,1.0,2580.708566871344,1.0,-34.57616,-58.539722,0,1,0
2999,140000.0,60.0,1.0,2580.708566871344,1.0,-34.575375,-58.54574,0,1,0
3000,140000.0,59.0,1.0,2580.708566871344,1.0,-34.575375,-58.54574,0,1,0
3001,83000.0,62.0,2.0,2580.708566871344,2.0,-34.577965,-58.543842,0,1,0
3002,140000.0,70.0,2.0,2580.708566871344,1.0,-34.57349,-58.540745,0,1,0
3003,135000.0,58.0,3.0,2580.708566871344,1.0,-34.578136,-58.543423,0,1,0
3004,150000.0,206.0,3.0,2580.708566871344,2.0,-34.577168,-58.538654,1,0,0
3005,300000.0,209.0,3.0,2580.708566871344,3.0,-34.57758,-58.544106,1,0,0
3006,103000.0,70.0,2.0,2580.708566871344,2.0,-34.582054,-58.53622,0,1,0
3007,59000.0,31.0,0.0,2580.708566871344,1.0,-34.57394,-58.53483,0,1,0
3008,135000.0,75.0,2.0,2580.708566871344,1.0,-34.579254,-58.536297,0,1,0
3009,80000.0,46.0,2.0,2580.708566871344,1.0,-34.57812,-58.543232,0,1,0
3010,79900.0,58.0,2.0,2580.708566871344,1.0,-34.575012,-58.538113,0,1,0
3011,85000.0,44.0,1.0,2580.708566871344,1.0,-34.57681,-58.54079,0,1,0
3012,83000.0,45.0,1.0,2580.708566871344,1.0,-34.572124,-58.5416,0,1,0
3013,80000.0,33.0,0.0,2580.708566871344,1.0,-34.578545,-58.533333,0,1,0
3014,54500.0,32.0,0.0,2580.708566871344,1.0,-34.578617,-58.539673,0,1,0
3015,64000.0,38.0,1.0,2580.708566871344,1.0,-34.577473,-58.534447,0,1,0
3016,80000.0,35.0,1.0,2580.708566871344,1.0,-34.57553,-58.530743,0,1,0
3017,120000.0,107.0,3.0,2580.708566871344,1.0,-34.575195,-58.53868,0,0,1
3018,76000.0,53.0,2.0,2580.708566871344,1.0,-34.579166,-58.532867,0,1,0
3019,215000.0,215.0,5.0,2580.708566871344,1.0,-34.57735,-58.53683,0,0,1
3020,215000.0,215.0,4.0,2580.708566871344,2.0,-34.577457,-58.53795,0,0,1
3021,105000.0,57.0,2.0,2580.708566871344,1.0,-34.57432,-58.53735,0,1,0
3022,75000.0,39.0,1.0,2580.708566871344,1.0,-34.57764,-58.53447,0,1,0
3023,110000.0,54.0,2.0,2580.708566871344,1.0,-34.5774,-58.53935,0,1,0
3024,85000.0,40.0,1.0,2580.708566871344,1.0,-34.5741,-58.53772,0,1,0
3025,110000.0,61.0,2.0,2580.708566871344,1.0,-34.57701,-58.54045,0,1,0
3026,85000.0,54.0,2.0,2580.708566871344,1.0,-34.57531,-58.53774,0,1,0
3027,380000.0,392.0,5.0,2580.708566871344,2.0,-34.58345,-58.53719,1,0,0
3028,69000.0,64.0,2.0,2580.708566871344,1.0,-34.577496,-58.54455,0,1,0
3029,95000.0,54.0,2.0,2580.708566871344,1.0,-34.574,-58.537342,0,1,0
3030,110000.0,60.0,2.0,2580.708566871344,1.0,-34.57501,-58.53811,0,1,0
3031,75000.0,42.0,1.0,2580.708566871344,1.0,-34.57759,-58.53453,0,1,0
3032,500000.0,359.0,4.0,2580.708566871344,3.0,-34.57775,-58.53006,1,0,0
3033,79900.0,37.0,1.0,2580.708566871344,1.0,-34.57587,-58.53181,0,1,0
3034,110000.0,61.0,2.0,2580.708566871344,1.0,-34.57501,-58.53811,0,1,0
3035,55000.0,40.0,1.0,2580.708566871344,1.0,-34.57432,-58.541508,0,0,1
3036,65000.0,42.0,1.0,2580.708566871344,1.0,-34.57206,-58.53533,0,1,0
3037,60000.0,42.0,1.0,2580.708566871344,1.0,-34.57206,-58.53533,0,1,0
3038,149000.0,75.0,2.0,2580.708566871344,2.0,-34.576168,-58.543125,0,1,0
3039,54500.0,47.0,2.0,2580.708566871344,1.0,-34.582188,-58.53641,0,0,1
3040,110000.0,50.0,1.0,2580.708566871344,1.0,-34.58165,-58.54068,0,1,0
3041,89000.0,47.0,1.0,2580.708566871344,1.0,-34.57237,-58.536266,0,1,0
3042,90000.0,62.0,2.0,2580.708566871344,2.0,-34.57237,-58.536266,0,1,0
3043,65000.0,36.0,1.0,2580.708566871344,1.0,-34.575752,-58.537094,0,1,0
3044,65000.0,36.0,1.0,2580.708566871344,1.0,-34.575752,-58.537094,0,1,0
3045,120000.0,73.0,3.0,2580.708566871344,2.0,-34.575752,-58.537094,0,1,0
3046,83000.0,45.0,1.0,2580.708566871344,1.0,-34.575283,-58.54573,0,1,0
3047,124000.0,94.0,3.0,2580.708566871344,2.0,-34.574635,-58.53211,0,1,0
3048,65000.0,44.0,1.0,2580.708566871344,1.0,-34.57104,-58.53586,0,1,0
3049,119000.0,128.0,2.0,2580.708566871344,2.0,-34.571068,-58.541683,1,0,0
3050,81000.0,45.0,1.0,2580.708566871344,1.0,-34.572453,-58.537655,0,1,0
3051,99000.0,54.0,2.0,2580.708566871344,1.0,-34.5724,-58.536633,0,1,0
3052,80000.0,45.0,1.0,2580.708566871344,1.0,-34.572453,-58.536564,0,1,0
3053,136000.0,79.0,3.0,2580.708566871344,2.0,-34.572453,-58.536564,0,1,0
3054,100000.0,54.0,2.0,2580.708566871344,2.0,-34.5724,-58.536633,0,1,0
3055,79000.0,45.0,1.0,2580.708566871344,1.0,-34.5724,-58.536633,0,1,0
3056,87000.0,46.0,1.0,2580.708566871344,1.0,-34.5724,-58.536633,0,1,0
3057,130000.0,64.0,3.0,2580.708566871344,2.0,-34.57845,-58.54322,0,1,0
3058,50000.0,52.0,2.0,2580.708566871344,1.0,-34.575,-58.545834,0,0,1
3059,80000.0,45.0,1.0,2580.708566871344,1.0,-34.57395,-58.54126,0,1,0
3060,180000.0,110.0,2.0,2580.708566871344,2.0,-34.579765,-58.542034,0,1,0
3061,480000.0,350.0,3.0,2580.708566871344,3.0,-34.581123,-58.53855,1,0,0
3062,105000.0,79.0,3.0,2580.708566871344,2.0,-34.578613,-58.542397,0,0,1
3063,210000.0,240.0,3.0,2580.708566871344,2.0,-34.576458,-58.54548,1,0,0
3064,96000.0,54.0,2.0,2580.708566871344,1.0,-34.57705,-58.530518,0,1,0
3065,85000.0,46.0,1.0,2580.708566871344,1.0,-34.5724,-58.536633,0,1,0
3066,62000.0,42.0,1.0,2580.708566871344,1.0,-34.57192,-58.53557,0,1,0
3067,65000.0,42.0,1.0,2580.708566871344,1.0,-34.57206,-58.53533,0,1,0
3068,86000.0,46.0,1.0,2580.708566871344,1.0,-34.57241,-58.536644,0,1,0
3069,80000.0,45.0,1.0,2580.708566871344,1.0,-34.57241,-58.536644,0,1,0
3070,136000.0,79.0,3.0,2580.708566871344,2.0,-34.5724,-58.536633,0,1,0
3071,101000.0,54.0,2.0,2580.708566871344,1.0,-34.5724,-58.536633,0,1,0
3072,99000.0,54.0,2.0,2580.708566871344,1.0,-34.572277,-58.536484,0,1,0
3073,135000.0,79.0,3.0,2580.708566871344,2.0,-34.5724,-58.536633,0,1,0
3074,78000.0,45.0,1.0,2580.708566871344,1.0,-34.5724,-58.536633,0,1,0
3075,76000.0,45.0,1.0,2580.708566871344,1.0,-34.5724,-58.536633,0,1,0
3076,85000.0,46.0,1.0,2580.708566871344,1.0,-34.57241,-58.536644,0,1,0
3077,245000.0,162.0,3.0,2580.708566871344,3.0,-34.5724,-58.536633,0,1,0
3078,229000.0,107.0,3.0,2580.708566871344,3.0,-34.5724,-58.536633,0,1,0
3079,95000.0,54.0,2.0,2580.708566871344,2.0,-34.5724,-58.536633,0,1,0
3080,75000.0,45.0,1.0,2580.708566871344,1.0,-34.5724,-58.536633,0,1,0
3081,75000.0,45.0,1.0,2580.708566871344,1.0,-34.5724,-58.536633,0,1,0
3082,79000.0,45.0,1.0,2580.708566871344,1.0,-34.5724,-58.536633,0,1,0
3083,130000.0,70.0,2.0,2580.708566871344,1.0,-34.57667,-58.54003,0,1,0
3084,60000.0,50.0,2.0,2580.708566871344,1.0,-34.573616,-58.538605,0,1,0
3085,79000.0,45.0,1.0,2580.708566871344,1.0,-34.571915,-58.537254,0,1,0
3086,159000.0,75.0,2.0,2580.708566871344,1.0,-34.571915,-58.537254,0,1,0
3087,125000.0,140.0,2.0,2580.708566871344,2.0,-34.571167,-58.54191,1,0,0
3088,130000.0,56.0,2.0,2580.708566871344,1.0,-34.57735,-58.539757,0,1,0
3089,140000.0,90.0,3.0,2580.708566871344,2.0,-34.574776,-58.53182,0,1,0
3090,140000.0,90.0,3.0,2580.708566871344,2.0,-34.574776,-58.53182,0,1,0
3091,90000.0,41.0,1.0,2580.708566871344,1.0,-34.582905,-58.53611,0,1,0
3092,170000.0,125.0,3.0,2580.708566871344,2.0,-34.577858,-58.531322,1,0,0
3093,204000.0,105.0,3.0,2580.708566871344,1.0,-34.575752,-58.537098,0,1,0
3094,189000.0,85.0,2.0,2580.708566871344,1.0,-34.57695,-58.54049,0,1,0
3095,95000.0,62.0,1.0,2580.708566871344,1.0,-34.570984,-58.538464,0,1,0
3096,125000.0,140.0,2.0,2580.708566871344,2.0,-34.571167,-58.54191,1,0,0
3097,42000.0,37.0,1.0,2580.708566871344,1.0,-34.577644,-58.52961,0,1,0
3098,110000.0,131.0,3.0,2580.708566871344,2.0,-34.574142,-58.53933,1,0,0
3099,69000.0,43.0,1.0,2580.708566871344,1.0,-34.57817,-58.532448,0,1,0
3100,89000.0,56.0,2.0,2580.708566871344,1.0,-34.57817,-58.532448,0,1,0
3101,69000.0,44.0,1.0,2580.708566871344,1.0,-34.57817,-58.532448,0,1,0
3102,250000.0,220.0,6.0,2580.708566871344,5.0,-34.575752,-58.537094,1,0,0
3103,80000.0,45.0,1.0,2580.708566871344,1.0,-34.574963,-58.5444,0,1,0
3104,110000.0,69.0,2.0,2580.708566871344,1.0,-34.57521,-58.544273,0,1,0
3105,100000.0,42.0,1.0,2580.708566871344,1.0,-34.575497,-58.536873,0,1,0
3106,89500.0,55.0,2.0,2580.708566871344,1.0,-34.5793,-58.539413,0,1,0
3107,110000.0,55.0,1.0,2580.708566871344,1.0,-34.57151,-58.53731,0,1,0
3108,89900.0,55.0,1.0,2580.708566871344,1.0,-34.57151,-58.53731,0,1,0
3109,59900.0,34.0,0.0,2580.708566871344,1.0,-34.57151,-58.53731,0,1,0
3110,79900.0,34.0,0.0,2580.708566871344,1.0,-34.57151,-58.53731,0,1,0
3111,99500.0,44.0,1.0,2580.708566871344,1.0,-34.579838,-58.53771,0,1,0
3112,65000.0,61.0,2.0,2580.708566871344,1.0,-34.578194,-58.538033,0,1,0
3113,81000.0,41.0,1.0,2580.708566871344,1.0,-34.576973,-58.540516,0,1,0
3114,195000.0,100.0,0.0,2580.708566871344,1.0,-34.57425,-58.53737,0,1,0
3115,75000.0,60.0,2.0,2580.708566871344,1.0,-34.576794,-58.53419,0,1,0
3116,85000.0,46.0,2.0,2580.708566871344,1.0,-34.582966,-58.536015,0,1,0
3117,118000.0,66.0,2.0,2580.708566871344,1.0,-34.582966,-58.536015,0,1,0
3118,95000.0,61.0,2.0,2580.708566871344,1.0,-34.578785,-58.53954,0,1,0
3119,160000.0,150.0,4.0,2580.708566871344,3.0,-34.580475,-58.534462,1,0,0
3120,58000.0,31.0,0.0,2580.708566871344,1.0,-34.573788,-58.534817,0,1,0
3121,63000.0,34.0,0.0,2580.708566871344,1.0,-34.570374,-58.53901,0,1,0
3122,82000.0,50.0,1.0,2580.708566871344,1.0,-34.575752,-58.537094,0,1,0
3123,120000.0,107.0,5.0,2580.708566871344,2.0,-34.577747,-58.53913,0,1,0
3124,120000.0,127.0,4.0,2580.708566871344,2.0,-34.57188,-58.538715,0,0,1
3125,190000.0,110.0,3.0,2580.708566871344,1.0,-34.575752,-58.537098,0,1,0
3126,75000.0,41.0,1.0,2580.708566871344,1.0,-34.57695,-58.54049,0,1,0
3127,120000.0,52.0,1.0,2580.708566871344,1.0,-34.58009,-58.53665,0,1,0
3128,62000.0,35.0,0.0,2580.708566871344,1.0,-34.57817,-58.533638,0,1,0
3129,235000.0,75.0,2.0,2580.708566871344,2.0,-34.580105,-58.53498,0,1,0
3130,80000.0,54.0,1.0,2580.708566871344,1.0,-34.573788,-58.534817,0,1,0
3131,119800.0,65.0,2.0,2580.708566871344,1.0,-34.575752,-58.537098,0,1,0
3132,67900.0,35.0,0.0,2580.708566871344,1.0,-34.578457,-58.543026,0,1,0
3133,77900.0,60.0,2.0,2580.708566871344,1.0,-34.5751,-58.5393,0,1,0
3134,120000.0,107.0,5.0,2580.708566871344,2.0,-34.578316,-58.539845,0,0,1
3135,155000.0,90.0,3.0,2580.708566871344,2.0,-34.574127,-58.542442,0,1,0
3136,310000.0,250.0,3.0,2580.708566871344,3.0,-34.577034,-58.53379,1,0,0
3137,240000.0,160.0,3.0,2580.708566871344,2.0,-34.57177,-58.53842,1,0,0
3138,97000.0,65.0,1.0,2580.708566871344,1.0,-34.573944,-58.542316,0,1,0
3139,55000.0,32.0,1.0,2580.708566871344,1.0,-34.580257,-58.536293,0,0,1
3140,83000.0,45.0,1.0,2580.708566871344,2.0,-34.57393,-58.53765,0,1,0
3141,80000.0,46.0,1.0,2580.708566871344,1.0,-34.575085,-58.536507,0,1,0
3142,132000.0,59.0,3.0,2580.708566871344,1.0,-34.578136,-58.54342,0,1,0
3143,73000.0,37.0,1.0,2580.708566871344,1.0,-34.577682,-58.53459,0,1,0
3144,64000.0,32.0,0.0,2580.708566871344,1.0,-34.574814,-58.536865,0,1,0
3145,125000.0,58.0,2.0,2580.708566871344,2.0,-34.57428,-58.537178,0,1,0
3146,69000.0,54.0,2.0,2580.708566871344,1.0,-34.575314,-58.53774,0,1,0
3147,90000.0,62.0,2.0,2580.708566871344,1.0,-34.57676,-58.535896,0,1,0
3148,150000.0,109.0,4.0,2580.708566871344,1.0,-34.574608,-58.5319,0,1,0
3149,54000.0,32.0,1.0,2580.708566871344,1.0,-34.579773,-58.53674,0,1,0
3150,85000.0,54.0,1.0,2580.708566871344,1.0,-34.573788,-58.534817,0,1,0
3151,81000.0,39.0,2.0,2580.708566871344,1.0,-34.579807,-58.53365,0,1,0
3152,84900.0,45.0,1.0,2580.708566871344,1.0,-34.57225,-58.53808,0,1,0
3153,270000.0,83.0,2.0,2580.708566871344,2.0,-34.573788,-58.534817,0,1,0
3154,109000.0,43.0,1.0,2580.708566871344,1.0,-34.57425,-58.53737,0,1,0
3155,250000.0,98.0,2.0,2580.708566871344,1.0,-34.575188,-58.544895,1,0,0
3156,198000.0,91.0,2.0,2580.708566871344,1.0,-34.576973,-58.540516,0,1,0
3157,90000.0,39.0,1.0,2580.708566871344,1.0,-34.573505,-58.5381,0,1,0
3158,49999.0,39.0,1.0,2580.708566871344,1.0,-34.57349,-58.533592,0,0,1
3159,119000.0,130.0,3.0,2580.708566871344,2.0,-34.575317,-58.53449,0,0,1
3160,150000.0,79.0,2.0,2580.708566871344,1.0,-34.576168,-58.543125,0,1,0
3161,135000.0,79.0,2.0,2580.708566871344,1.0,-34.576633,-58.542282,0,1,0
3162,125000.0,51.0,2.0,2580.708566871344,1.0,-34.57514,-58.54475,0,1,0
3163,64000.0,31.0,0.0,2580.708566871344,1.0,-34.573692,-58.535076,0,1,0
3164,60000.0,31.0,0.0,2580.708566871344,1.0,-34.573692,-58.535076,0,1,0
3165,59000.0,35.0,1.0,2580.708566871344,1.0,-34.574413,-58.53558,0,1,0
3166,108000.0,63.0,2.0,2580.708566871344,1.0,-34.577255,-58.53364,0,1,0
3167,45000.0,25.0,0.0,2580.708566871344,1.0,-34.574703,-58.54169,0,1,0
3168,73300.0,53.0,1.0,2580.708566871344,1.0,-34.576275,-58.531525,0,1,0
3169,75000.0,43.0,1.0,2580.708566871344,1.0,-34.57341,-58.538643,0,1,0
3170,49900.0,37.0,1.0,2580.708566871344,1.0,-34.57557,-58.533875,0,1,0
3171,75000.0,41.0,1.0,2580.708566871344,1.0,-34.582966,-58.536015,0,1,0
3172,245000.0,162.0,3.0,2580.708566871344,3.0,-34.5724,-58.536633,0,1,0
3173,135000.0,78.0,2.0,2580.708566871344,1.0,-34.573483,-58.532368,0,1,0
3174,36000.0,55.0,1.0,2580.708566871344,1.0,-34.577873,-58.531338,0,1,0
3175,26000.0,37.0,2.0,2580.708566871344,1.0,-34.577873,-58.531338,0,1,0
3176,75000.0,55.0,1.0,2580.708566871344,1.0,-34.57471,-58.543255,0,1,0
3177,240000.0,160.0,2.0,2580.708566871344,1.0,-34.581394,-58.5382,1,0,0
3178,139000.0,110.0,3.0,2580.708566871344,2.0,-34.57327,-58.543102,0,1,0
3179,75000.0,48.0,1.0,2580.708566871344,1.0,-34.573215,-58.53722,0,1,0
3180,36000.0,55.0,1.0,2580.708566871344,1.0,-34.577873,-58.531338,0,1,0
3181,24000.0,37.0,1.0,2580.708566871344,1.0,-34.577873,-58.531338,0,1,0
3182,24000.0,37.0,2.0,2580.708566871344,1.0,-34.577873,-58.531338,0,1,0
3183,48000.0,69.0,1.0,2580.708566871344,1.0,-34.577873,-58.531338,0,1,0
3184,48000.0,69.0,1.0,2580.708566871344,1.0,-34.577873,-58.531338,0,1,0
3185,26000.0,37.0,2.0,2580.708566871344,1.0,-34.577873,-58.531338,0,1,0
3186,130000.0,60.0,1.0,2580.708566871344,1.0,-34.576157,-58.543922,0,1,0
3187,75000.0,70.0,2.0,2580.708566871344,1.0,-34.57703,-58.54644,0,1,0
3188,140000.0,236.0,3.0,2580.708566871344,2.0,-34.577168,-58.538654,1,0,0
3189,99000.0,53.0,1.0,2580.708566871344,1.0,-34.57641,-58.542248,0,1,0
3190,109000.0,54.0,2.0,2580.708566871344,1.0,-34.577847,-58.53226,0,1,0
3191,45000.0,35.0,0.0,2580.708566871344,1.0,-34.578136,-58.532368,0,1,0
3192,78000.0,54.0,2.0,2580.708566871344,1.0,-34.578068,-58.53235,0,1,0
3193,48000.0,38.0,0.0,2580.708566871344,1.0,-34.578102,-58.53245,0,1,0
3194,43000.0,35.0,0.0,2580.708566871344,1.0,-34.577976,-58.532475,0,1,0
3195,126000.0,80.0,3.0,2580.708566871344,2.0,-34.578007,-58.53244,0,1,0
3196,55000.0,55.0,1.0,866.2890710291088,2.0,-34.5627,-58.592316,0,1,0
3197,72000.0,72.0,2.0,866.2890710291088,2.0,-34.5627,-58.592316,0,1,0
3198,80000.0,120.0,2.0,866.2890710291088,2.0,-34.546505,-58.5886,1,0,0
3199,250000.0,215.0,4.0,866.2890710291088,4.0,-34.548756,-58.5853,1,0,0
3200,57000.0,50.0,1.0,866.2890710291088,1.0,-34.547222,-58.583424,0,0,1
3201,169000.0,193.0,3.0,866.2890710291088,2.0,-34.54699,-58.58377,1,0,0
3202,590000.0,800.0,4.0,866.2890710291088,5.0,-34.54743,-58.58347,1,0,0
3203,55000.0,55.0,1.0,866.2890710291088,2.0,-34.5627,-58.592316,0,1,0
3204,50000.0,100.0,3.0,866.2890710291088,2.0,-34.55433,-58.606503,0,0,1
3205,60000.0,93.0,3.0,866.2890710291088,1.0,-34.5476,-58.59083,0,0,1
3206,69500.0,135.0,2.0,866.2890710291088,2.0,-34.555424,-58.59055,1,0,0
3207,62000.0,192.0,3.0,866.2890710291088,2.0,-34.55253,-58.5901,1,0,0
3208,135000.0,110.0,2.0,866.2890710291088,2.0,-34.54731,-58.5872,1,0,0
3209,100000.0,240.0,3.0,866.2890710291088,2.0,-34.55363,-58.59171,1,0,0
3210,155000.0,190.0,3.0,866.2890710291088,1.0,-34.548992,-58.584476,1,0,0
3211,130000.0,160.0,3.0,866.2890710291088,2.0,-34.55059,-58.5841,1,0,0
3212,55000.0,54.0,1.0,866.2890710291088,1.0,-34.54688,-58.59238,1,0,0
3213,90000.0,80.0,2.0,866.2890710291088,1.0,-34.543716,-58.587986,1,0,0
3214,80000.0,100.0,3.0,866.2890710291088,1.0,-34.55717,-58.603462,1,0,0
3215,140000.0,97.0,3.0,866.2890710291088,3.0,-34.561077,-58.59537,1,0,0
3216,110000.0,261.0,3.0,866.2890710291088,1.0,-34.55252,-58.58987,1,0,0
3217,85000.0,80.0,2.0,866.2890710291088,1.0,-34.54999,-58.58778,1,0,0
3218,120000.0,150.0,4.0,866.2890710291088,3.0,-34.553158,-58.585365,1,0,0
3219,110000.0,80.0,2.0,866.2890710291088,1.0,-34.557606,-58.591194,1,0,0
3220,215000.0,425.0,4.0,866.2890710291088,3.0,-34.566902,-58.591946,1,0,0
3221,80000.0,230.0,5.0,866.2890710291088,5.0,-34.54538,-58.59549,1,0,0
3222,230000.0,300.0,3.0,866.2890710291088,2.0,-34.54541,-58.58678,1,0,0
3223,100000.0,85.0,2.0,866.2890710291088,2.0,-34.55443,-58.58528,1,0,0
