,price_USD,type,covered_surface_m2,bedrooms,price/m2,bathrooms,latitude,longitude
1645,160000.0,casa,150.0,4.0,1767.8568199568153,3.0,-34.58047,-58.53446
1646,125000.0,departamento,65.0,2.0,1767.8568199568153,1.0,-34.57985,-58.53697
1647,75000.0,departamento,54.0,2.0,1767.8568199568153,1.0,-34.57531,-58.53774
1648,235000.0,departamento,75.0,2.0,1767.8568199568153,2.0,-34.5801,-58.53498
1649,190000.0,departamento,110.0,3.0,1767.8568199568153,1.0,-34.57575,-58.5371
1650,105000.0,departamento,70.0,2.0,1767.8568199568153,1.0,-34.57575,-58.5371
1651,115000.0,departamento,46.0,1.0,1767.8568199568153,1.0,-34.57789,-58.53433
1652,110000.0,departamento,53.0,2.0,1767.8568199568153,1.0,-34.57531,-58.53774
1653,75000.0,departamento,37.0,1.0,1767.8568199568153,1.0,-34.57768,-58.53459
1654,120000.0,departamento,52.0,1.0,1767.8568199568153,1.0,-34.58009,-58.53665
1655,145000.0,departamento,90.0,3.0,1767.8568199568153,2.0,-34.57478,-58.53182
1656,155000.0,departamento,90.0,3.0,1767.8568199568153,2.0,-34.57413,-58.54244
1657,148000.0,departamento,120.0,2.0,1767.8568199568153,1.0,-34.57575,-58.5371
1658,132000.0,departamento,59.0,3.0,1767.8568199568153,1.0,-34.57814,-58.54342
1659,63000.0,departamento,48.0,1.0,1767.8568199568153,1.0,-34.57914,-58.53757
1660,74000.0,departamento,50.0,1.0,1767.8568199568153,1.0,-34.575752,-58.537094
1661,86900.0,departamento,45.0,1.0,1767.8568199568153,1.0,-34.575752,-58.537094
1662,59000.0,ph,32.0,1.0,1767.8568199568153,1.0,-34.57492,-58.54462
1663,58000.0,departamento,25.0,0.0,1767.8568199568153,1.0,-34.577957,-58.53549
1664,85000.0,departamento,42.0,1.0,1767.8568199568153,1.0,-34.57916,-58.534576
1665,54900.0,departamento,34.0,1.0,1767.8568199568153,1.0,-34.57979,-58.536774
1666,55000.0,departamento,55.0,1.0,870.1458374354389,2.0,-34.5627,-58.592316
1667,72000.0,departamento,72.0,2.0,870.1458374354389,2.0,-34.5627,-58.592316
1668,80000.0,casa,120.0,2.0,870.1458374354389,2.0,-34.546505,-58.5886
1669,250000.0,casa,215.0,4.0,870.1458374354389,4.0,-34.548756,-58.5853
1670,57000.0,ph,50.0,1.0,870.1458374354389,1.0,-34.547222,-58.583424
1671,169000.0,casa,193.0,3.0,870.1458374354389,2.0,-34.54699,-58.58377
1672,590000.0,casa,800.0,4.0,870.1458374354389,5.0,-34.54743,-58.58347
1673,55000.0,departamento,55.0,1.0,870.1458374354389,2.0,-34.5627,-58.592316
1674,50000.0,ph,100.0,3.0,870.1458374354389,2.0,-34.55433,-58.606503
1675,60000.0,ph,93.0,3.0,870.1458374354389,1.0,-34.5476,-58.59083
1676,69500.0,casa,135.0,2.0,870.1458374354389,2.0,-34.555424,-58.59055
1677,62000.0,casa,192.0,3.0,870.1458374354389,2.0,-34.55253,-58.5901
1678,135000.0,casa,110.0,2.0,870.1458374354389,2.0,-34.54731,-58.5872
1679,100000.0,casa,240.0,3.0,870.1458374354389,2.0,-34.55363,-58.59171
1680,155000.0,casa,190.0,3.0,870.1458374354389,1.0,-34.548992,-58.584476
1681,130000.0,casa,160.0,3.0,870.1458374354389,2.0,-34.55059,-58.5841
1682,55000.0,casa,54.0,1.0,870.1458374354389,1.0,-34.54688,-58.59238
1683,90000.0,casa,80.0,2.0,870.1458374354389,1.0,-34.543716,-58.587986
1684,80000.0,casa,100.0,3.0,870.1458374354389,1.0,-34.55717,-58.603462
1685,140000.0,casa,97.0,3.0,870.1458374354389,3.0,-34.561077,-58.59537
1686,110000.0,casa,261.0,3.0,870.1458374354389,1.0,-34.55252,-58.58987
1687,85000.0,casa,80.0,2.0,870.1458374354389,1.0,-34.54999,-58.58778
1688,120000.0,casa,150.0,4.0,870.1458374354389,3.0,-34.553158,-58.585365
1689,110000.0,casa,80.0,2.0,870.1458374354389,1.0,-34.557606,-58.591194
1690,120000.0,departamento,70.0,2.0,1405.7602374959758,1.0,-34.580948,-58.524815
1691,383000.0,departamento,108.0,3.0,1405.7602374959758,3.0,-34.580948,-58.524815
1692,64000.0,departamento,45.0,1.0,1405.7602374959758,1.0,-34.5823,-58.533695
1693,195000.0,casa,162.0,3.0,1405.7602374959758,2.0,-34.58762,-58.52825
1694,50000.0,departamento,65.0,3.0,1405.7602374959758,1.0,-34.5818,-58.533024
1695,120000.0,departamento,70.0,2.0,1405.7602374959758,1.0,-34.580948,-58.524815
1696,383000.0,departamento,108.0,3.0,1405.7602374959758,3.0,-34.580948,-58.524815
1697,85000.0,casa,170.0,7.0,1405.7602374959758,3.0,-34.583115,-58.533085
1698,45000.0,ph,63.0,2.0,1405.7602374959758,1.0,-34.585506,-58.53377
1699,128000.0,casa,143.0,3.0,1405.7602374959758,2.0,-34.58253,-58.532433
1700,92000.0,departamento,70.0,2.0,1405.7602374959758,2.0,-34.581364,-58.533096
1701,85000.0,ph,80.0,3.0,1405.7602374959758,1.0,-34.58273,-58.52069
1702,70000.0,ph,60.0,2.0,1405.7602374959758,1.0,-34.586212,-58.52665
1703,61000.0,departamento,45.0,1.0,1405.7602374959758,1.0,-34.5823,-58.533695
1704,55000.0,ph,82.0,2.0,1405.7602374959758,1.0,-34.585865,-58.523853
1705,63000.0,departamento,45.0,1.0,1405.7602374959758,1.0,-34.5823,-58.533695
1706,270000.0,casa,434.0,4.0,1405.7602374959758,1.0,-34.58571,-58.528667
1707,80000.0,ph,83.0,3.0,1405.7602374959758,1.0,-34.582405,-58.52784
1708,220000.0,casa,185.0,6.0,1405.7602374959758,3.0,-34.58494,-58.53216
1709,65000.0,departamento,32.0,0.0,1405.7602374959758,1.0,-34.578304,-58.529175
1710,38000.0,departamento,32.0,0.0,1405.7602374959758,1.0,-34.577797,-58.528244
1711,130000.0,casa,150.0,4.0,1405.7602374959758,3.0,-34.585285,-58.531452
1712,50000.0,departamento,32.0,0.0,1405.7602374959758,1.0,-34.577797,-58.528244
1713,220000.0,casa,185.0,6.0,1405.7602374959758,3.0,-34.58494,-58.53216
1714,65000.0,departamento,35.0,1.0,1405.7602374959758,1.0,-34.583336,-58.535683
1715,55000.0,ph,50.0,2.0,1405.7602374959758,1.0,-34.58984,-58.53019
1716,280000.0,casa,290.0,5.0,1405.7602374959758,2.0,-34.58225,-58.53227
1717,61000.0,departamento,45.0,1.0,1405.7602374959758,1.0,-34.58162,-58.532803
1718,160000.0,casa,180.0,3.0,1405.7602374959758,2.0,-34.58482,-58.53233
1719,95000.0,casa,55.0,2.0,1405.7602374959758,1.0,-34.584877,-58.52755
1720,65000.0,ph,45.0,2.0,1405.7602374959758,1.0,-34.587666,-58.532
1721,128000.0,departamento,65.0,2.0,1405.7602374959758,1.0,-34.578934,-58.526188
1722,98000.0,departamento,62.0,1.0,1405.7602374959758,1.0,-34.578934,-58.526188
1723,150000.0,ph,90.0,2.0,1405.7602374959758,1.0,-34.58369,-58.533813
1724,95000.0,departamento,67.0,2.0,1405.7602374959758,2.0,-34.58139,-58.533295
1725,93000.0,ph,95.0,2.0,1405.7602374959758,2.0,-34.58591,-58.527344
1726,87000.0,departamento,34.0,1.0,1405.7602374959758,1.0,-34.583336,-58.535683
1727,68000.0,departamento,40.0,1.0,1738.0269824076363,1.0,-34.55507,-58.557438
1728,595000.0,casa,380.0,4.0,1738.0269824076363,5.0,-34.560066,-58.550713
1729,630000.0,casa,680.0,7.0,1738.0269824076363,7.0,-34.55388,-58.553482
1730,630000.0,casa,680.0,5.0,1738.0269824076363,4.0,-34.55388,-58.553482
1731,230000.0,casa,94.0,2.0,1738.0269824076363,2.0,-34.56119,-58.549515
1732,125000.0,departamento,50.0,1.0,1738.0269824076363,1.0,-34.55536,-58.5583
1733,428000.0,casa,280.0,4.0,1738.0269824076363,3.0,-34.555412,-58.554886
1734,220000.0,casa,270.0,2.0,1738.0269824076363,1.0,-34.555084,-58.552044
1735,260000.0,casa,141.0,2.0,1738.0269824076363,2.0,-34.55946,-58.55168
1736,340000.0,casa,310.0,4.0,1738.0269824076363,2.0,-34.559444,-58.549725
1737,290000.0,casa,199.0,3.0,1738.0269824076363,2.0,-34.5566,-58.556828
1738,390000.0,casa,207.0,5.0,1738.0269824076363,3.0,-34.56125,-58.54913
1739,280000.0,casa,200.0,3.0,1738.0269824076363,3.0,-34.55793,-58.55439
1740,520000.0,casa,500.0,5.0,1738.0269824076363,1.0,-34.555542,-58.5582
1741,280000.0,casa,200.0,3.0,1738.0269824076363,3.0,-34.55793,-58.55439
1742,95000.0,ph,100.0,3.0,1738.0269824076363,1.0,-34.55524,-58.557983
1743,220000.0,casa,270.0,2.0,1738.0269824076363,1.0,-34.55499,-58.55197
1744,118000.0,casa,90.0,2.0,1738.0269824076363,2.0,-34.55281,-58.554016
1745,118000.0,ph,90.0,2.0,1738.0269824076363,1.0,-34.55281,-58.554016
1746,260000.0,casa,280.0,4.0,1738.0269824076363,1.0,-34.55519,-58.551014
1747,138000.0,ph,90.0,2.0,1738.0269824076363,1.0,-34.558113,-58.54993
1748,230000.0,casa,164.0,4.0,1738.0269824076363,3.0,-34.55805,-58.55154
1749,68000.0,departamento,45.0,1.0,1738.0269824076363,1.0,-34.5551,-58.55304
1750,268000.0,casa,117.0,2.0,1738.0269824076363,1.0,-34.559025,-58.550114
1751,160000.0,ph,95.0,3.0,1738.0269824076363,1.0,-34.558117,-58.55278
1752,370000.0,casa,230.0,3.0,1738.0269824076363,3.0,-34.55551,-58.55542
1753,90000.0,departamento,81.0,2.0,1738.0269824076363,1.0,-34.55332,-58.55578
1754,79000.0,departamento,43.0,1.0,1738.0269824076363,1.0,-34.55428,-58.55721
1755,55000.0,departamento,34.0,1.0,1738.0269824076363,1.0,-34.5551,-58.55304
1756,90000.0,departamento,50.0,1.0,1738.0269824076363,1.0,-34.55461,-58.55751
1757,65000.0,departamento,32.0,1.0,1738.0269824076363,1.0,-34.56004,-58.55195
1758,240000.0,casa,100.0,3.0,1738.0269824076363,2.0,-34.55978,-58.55151
1759,55000.0,departamento,34.0,1.0,1738.0269824076363,1.0,-34.55575,-58.552185
1760,98000.0,departamento,38.0,1.0,1738.0269824076363,1.0,-34.55376,-58.55622
1761,52000.0,departamento,36.0,1.0,1738.0269824076363,1.0,-34.55642,-58.54947
1762,190000.0,departamento,75.0,3.0,1738.0269824076363,2.0,-34.55464,-58.55764
1763,450000.0,casa,264.0,3.0,1738.0269824076363,4.0,-34.55466,-58.55353
1764,79000.0,ph,50.0,2.0,1738.0269824076363,1.0,-34.557793,-58.55639
1765,135000.0,departamento,65.0,2.0,1738.0269824076363,1.0,-34.55396,-58.55475
1766,480000.0,casa,220.0,3.0,1738.0269824076363,3.0,-34.55796,-58.55291
1767,69000.0,departamento,55.0,2.0,1738.0269824076363,1.0,-34.557446,-58.54794
1768,89000.0,departamento,49.0,1.0,1738.0269824076363,1.0,-34.553326,-58.55602
1769,70000.0,departamento,39.0,1.0,1738.0269824076363,1.0,-34.55625,-58.5498
1770,130000.0,departamento,66.0,2.0,1738.0269824076363,1.0,-34.55478,-58.557907
1771,65000.0,departamento,34.0,1.0,1738.0269824076363,1.0,-34.5573,-58.54929
1772,80000.0,departamento,40.0,1.0,1738.0269824076363,1.0,-34.55519,-58.557343
1773,89000.0,departamento,47.0,1.0,1738.0269824076363,1.0,-34.55519,-58.557343
1774,450000.0,casa,406.0,4.0,1738.0269824076363,6.0,-34.55382,-58.55274
1775,113000.0,departamento,42.0,2.0,1738.0269824076363,1.0,-34.55396,-58.55475
1776,82000.0,ph,80.0,2.0,1738.0269824076363,2.0,-34.5583,-58.54719
1777,95000.0,departamento,52.0,1.0,1738.0269824076363,1.0,-34.55428,-58.55721
1778,350000.0,casa,231.0,2.0,1738.0269824076363,2.0,-34.56122,-58.54899
1779,230000.0,casa,130.0,2.0,1738.0269824076363,1.0,-34.56076,-58.54988
1780,430000.0,casa,190.0,4.0,1738.0269824076363,6.0,-34.55382,-58.55274
1781,75000.0,departamento,23.0,1.0,1738.0269824076363,1.0,-34.559067,-58.548485
1782,160000.0,ph,95.0,3.0,1738.0269824076363,1.0,-34.558117,-58.55278
1783,260000.0,casa,280.0,4.0,1738.0269824076363,1.0,-34.555252,-58.55094
1784,450000.0,casa,200.0,4.0,1738.0269824076363,2.0,-34.55616,-58.55206
1785,150000.0,departamento,80.0,2.0,1738.0269824076363,1.0,-34.55471,-58.557526
1786,600000.0,casa,370.0,5.0,1738.0269824076363,4.0,-34.55348,-58.555344
1787,170000.0,departamento,90.0,3.0,1738.0269824076363,2.0,-34.55471,-58.557526
1788,160000.0,departamento,65.0,2.0,1738.0269824076363,1.0,-34.5551,-58.55304
1789,145000.0,departamento,70.0,2.0,1738.0269824076363,2.0,-34.55485,-58.55771
1790,120000.0,ph,42.0,2.0,1738.0269824076363,2.0,-34.557735,-58.555527
1791,76000.0,departamento,40.0,1.0,1738.0269824076363,1.0,-34.553326,-58.55602
1792,50000.0,departamento,37.0,1.0,1738.0269824076363,1.0,-34.557373,-58.54793
1793,180000.0,ph,120.0,4.0,1738.0269824076363,2.0,-34.557373,-58.54793
1794,125000.0,ph,62.0,2.0,1738.0269824076363,1.0,-34.5593,-58.549847
1795,110000.0,casa,58.0,1.0,1738.0269824076363,1.0,-34.557373,-58.54793
1796,329000.0,casa,200.0,3.0,1738.0269824076363,2.0,-34.55535,-58.555656
1797,65000.0,departamento,31.0,1.0,1738.0269824076363,1.0,-34.56075,-58.55068
1798,70000.0,departamento,40.0,1.0,1738.0269824076363,1.0,-34.557446,-58.54794
1799,89000.0,departamento,50.0,1.0,1738.0269824076363,1.0,-34.553684,-58.556393
1800,290000.0,casa,247.0,3.0,1738.0269824076363,2.0,-34.56053,-58.548515
1801,145000.0,departamento,70.0,2.0,1738.0269824076363,2.0,-34.55485,-58.55771
1802,175000.0,casa,80.0,2.0,1738.0269824076363,1.0,-34.559555,-58.55484
1803,75000.0,departamento,35.0,1.0,1738.0269824076363,1.0,-34.554653,-58.55762
1804,92000.0,departamento,55.0,2.0,1738.0269824076363,1.0,-34.553326,-58.55602
1805,155000.0,casa,127.0,2.0,1189.4063437319821,2.0,-34.56044,-58.56251
1806,200000.0,casa,173.0,4.0,1189.4063437319821,2.0,-34.55615,-58.559364
1807,310000.0,casa,300.0,4.0,1189.4063437319821,3.0,-34.563484,-58.550907
1808,110000.0,casa,115.0,2.0,1189.4063437319821,1.0,-34.560585,-58.563385
1809,48000.0,casa,90.0,2.0,1189.4063437319821,1.0,-34.561176,-58.563877
1810,449000.0,casa,350.0,3.0,1189.4063437319821,4.0,-34.55741,-58.55786
1811,155000.0,casa,145.0,2.0,1189.4063437319821,2.0,-34.56044,-58.556248
1812,59000.0,ph,42.0,1.0,1189.4063437319821,1.0,-34.560562,-58.56237
1813,49000.0,ph,56.0,3.0,1189.4063437319821,1.0,-34.55843,-58.56012
1814,59000.0,ph,42.0,1.0,1189.4063437319821,1.0,-34.560593,-58.562363
1815,179000.0,casa,150.0,3.0,1189.4063437319821,1.0,-34.559467,-58.56167
1816,178000.0,casa,127.0,3.0,1189.4063437319821,2.0,-34.559433,-58.559895
1817,270000.0,casa,174.0,3.0,1189.4063437319821,3.0,-34.558563,-58.561
1818,290000.0,casa,230.0,3.0,1189.4063437319821,3.0,-34.56319,-58.559174
1819,120000.0,casa,120.0,2.0,1189.4063437319821,1.0,-34.56055,-58.555325
1820,82000.0,casa,85.0,2.0,1189.4063437319821,1.0,-34.56529,-58.560955
1821,80000.0,departamento,60.0,2.0,1189.4063437319821,1.0,-34.56434,-58.55077
1822,190000.0,ph,110.0,2.0,1189.4063437319821,2.0,-34.566433,-58.552357
1823,210000.0,ph,125.0,2.0,1189.4063437319821,2.0,-34.566525,-58.55223
1824,78000.0,ph,40.0,1.0,1189.4063437319821,1.0,-34.560863,-58.561935
1825,130000.0,ph,100.0,2.0,1189.4063437319821,1.0,-34.55772,-58.560333
1826,69000.0,departamento,62.0,3.0,1189.4063437319821,1.0,-34.564888,-58.554565
1827,175000.0,casa,130.0,3.0,1189.4063437319821,2.0,-34.55962,-58.56134
1828,75000.0,ph,55.0,2.0,1189.4063437319821,1.0,-34.560284,-58.555573
1829,90000.0,departamento,110.0,2.0,1189.4063437319821,1.0,-34.564713,-58.563396
1830,85000.0,departamento,120.0,2.0,1189.4063437319821,1.0,-34.560154,-58.558277
1831,85000.0,ph,70.0,2.0,1189.4063437319821,1.0,-34.56367,-58.55276
1832,290000.0,casa,250.0,3.0,1189.4063437319821,2.0,-34.562717,-58.559624
1833,98000.0,casa,65.0,2.0,1189.4063437319821,2.0,-34.56343,-58.55228
1834,290000.0,casa,210.0,3.0,1189.4063437319821,3.0,-34.56517,-58.56526
1835,190000.0,casa,115.0,2.0,1189.4063437319821,1.0,-34.56577,-58.55115
1836,249500.0,casa,290.0,4.0,1189.4063437319821,2.0,-34.56371,-58.56004
1837,130000.0,casa,120.0,4.0,1189.4063437319821,2.0,-34.56336,-58.5641
1838,100000.0,ph,120.0,2.0,1189.4063437319821,1.0,-34.563805,-58.56117
1839,69000.0,departamento,78.0,3.0,1189.4063437319821,1.0,-34.56616,-58.56348
1840,155000.0,casa,127.0,2.0,1189.4063437319821,2.0,-34.560486,-58.562546
1841,65000.0,casa,110.0,3.0,1189.4063437319821,1.0,-34.56137,-58.56301
1842,215000.0,casa,214.0,6.0,1189.4063437319821,3.0,-34.5633,-58.5618
1843,180000.0,casa,150.0,3.0,1189.4063437319821,2.0,-34.55904,-58.56057
1844,120000.0,casa,160.0,9.0,1189.4063437319821,3.0,-34.5612,-58.56374
1845,230000.0,ph,110.0,3.0,1189.4063437319821,2.0,-34.55976,-58.5576
1846,110000.0,casa,105.0,2.0,1189.4063437319821,1.0,-34.5629,-58.56599
1847,155000.0,casa,150.0,3.0,1189.4063437319821,2.0,-34.561646,-58.561806
1848,420000.0,casa,357.0,3.0,1189.4063437319821,2.0,-34.56163,-58.56443
1849,129000.0,casa,100.0,4.0,1189.4063437319821,2.0,-34.5635,-58.56313
1850,90000.0,departamento,65.0,2.0,1189.4063437319821,1.0,-34.56216,-58.56096
1851,85000.0,departamento,65.0,1.0,1189.4063437319821,1.0,-34.56216,-58.56096
1852,83000.0,departamento,55.0,2.0,1189.4063437319821,1.0,-34.56216,-58.56096
1853,76000.0,departamento,55.0,1.0,1189.4063437319821,1.0,-34.56216,-58.56096
1854,140000.0,casa,110.0,2.0,1189.4063437319821,2.0,-34.56133,-58.56354
1855,85000.0,departamento,70.0,3.0,1189.4063437319821,1.0,-34.56225,-58.551777
1856,73000.0,ph,58.0,2.0,1189.4063437319821,1.0,-34.56232,-58.561543
1857,52000.0,ph,45.0,1.0,1189.4063437319821,1.0,-34.56232,-58.561543
1858,72000.0,ph,61.0,2.0,1189.4063437319821,1.0,-34.56232,-58.561543
1859,65500.0,ph,45.0,2.0,1189.4063437319821,1.0,-34.56232,-58.561543
1860,52000.0,ph,45.0,1.0,1189.4063437319821,1.0,-34.56232,-58.561543
1861,115000.0,ph,85.0,2.0,1189.4063437319821,1.0,-34.565098,-58.56289
1862,85000.0,departamento,48.0,2.0,1189.4063437319821,1.0,-34.559418,-58.558163
1863,56000.0,departamento,53.0,2.0,1189.4063437319821,1.0,-34.562717,-58.55331
1864,220000.0,casa,242.0,2.0,1189.4063437319821,2.0,-34.561672,-58.560596
1865,70000.0,departamento,70.0,2.0,1189.4063437319821,1.0,-34.5593,-58.55807
1866,220000.0,casa,152.0,4.0,1189.4063437319821,2.0,-34.55857,-58.559544
1867,55000.0,departamento,49.0,2.0,1189.4063437319821,1.0,-34.565086,-58.55474
1868,90000.0,casa,93.0,2.0,1189.4063437319821,1.0,-34.56382,-58.56446
1869,130000.0,ph,75.0,2.0,1189.4063437319821,1.0,-34.565086,-58.55474
1870,108000.0,casa,110.0,4.0,1189.4063437319821,2.0,-34.56284,-58.56589
1871,120000.0,casa,188.0,3.0,1189.4063437319821,2.0,-34.56322,-58.563602
1872,60000.0,departamento,48.0,1.0,1189.4063437319821,1.0,-34.56216,-58.56096
1873,80000.0,departamento,55.0,2.0,1189.4063437319821,1.0,-34.56216,-58.56096
1874,290000.0,casa,180.0,3.0,1189.4063437319821,3.0,-34.55701,-58.55951
1875,140000.0,casa,150.0,1.0,1189.4063437319821,2.0,-34.56067,-58.55666
1876,125000.0,ph,175.0,3.0,1189.4063437319821,4.0,-34.560226,-58.562927
1877,180000.0,casa,249.0,6.0,1189.4063437319821,2.0,-34.563034,-58.55096
1878,55000.0,ph,40.0,1.0,1189.4063437319821,1.0,-34.56223,-58.561775
1879,220000.0,casa,140.0,3.0,1189.4063437319821,3.0,-34.55931,-58.558533
1880,75000.0,departamento,63.0,2.0,1189.4063437319821,1.0,-34.56522,-58.553867
1881,75000.0,ph,75.0,2.0,1189.4063437319821,1.0,-34.565086,-58.55474
1882,145000.0,casa,150.0,4.0,1189.4063437319821,2.0,-34.56149,-58.56198
1883,110000.0,casa,200.0,4.0,1189.4063437319821,2.0,-34.56279,-58.56295
1884,150000.0,casa,188.0,4.0,1189.4063437319821,3.0,-34.56439,-58.55893
1885,95000.0,casa,220.0,5.0,1189.4063437319821,3.0,-34.56144,-58.56427
1886,105000.0,casa,55.0,2.0,1189.4063437319821,1.0,-34.56303,-58.56337
1887,300000.0,casa,400.0,4.0,1189.4063437319821,4.0,-34.56403,-58.56734
1888,200000.0,casa,260.0,4.0,1189.4063437319821,1.0,-34.56117,-58.55969
1889,500000.0,casa,377.0,4.0,1189.4063437319821,5.0,-34.560028,-58.55915
1890,60000.0,casa,70.0,2.0,1189.4063437319821,2.0,-34.56237,-58.562866
1891,95000.0,casa,55.0,1.0,1189.4063437319821,1.0,-34.561455,-58.561234
1892,125000.0,casa,106.0,3.0,1189.4063437319821,1.0,-34.56356,-58.56477
1893,90000.0,departamento,80.0,3.0,1189.4063437319821,1.0,-34.562206,-58.55177
1894,120000.0,casa,140.0,3.0,1189.4063437319821,1.0,-34.563705,-58.560043
1895,180000.0,casa,500.0,0.0,1189.4063437319821,1.0,-34.56588,-58.56445
1896,48000.0,ph,31.0,1.0,1189.4063437319821,1.0,-34.560383,-58.562164
1897,270000.0,ph,110.0,3.0,1189.4063437319821,2.0,-34.566563,-58.552166
1898,185000.0,casa,181.0,2.0,1189.4063437319821,1.0,-34.55778,-58.560333
1899,62000.0,departamento,50.0,2.0,1189.4063437319821,1.0,-34.563023,-58.55258
1900,99000.0,ph,106.0,2.0,1189.4063437319821,1.0,-34.565422,-58.56457
1901,159000.0,casa,70.0,2.0,1189.4063437319821,1.0,-34.56057,-58.55508
1902,105000.0,casa,55.0,2.0,1189.4063437319821,1.0,-34.56125,-58.56285
1903,56000.0,departamento,46.0,1.0,1189.4063437319821,1.0,-34.56527,-58.5624
1904,55000.0,ph,50.0,2.0,1189.4063437319821,1.0,-34.56034,-58.56215
1905,70000.0,ph,60.0,2.0,1189.4063437319821,1.0,-34.56342,-58.5661
1906,98000.0,casa,102.0,1.0,1189.4063437319821,1.0,-34.56223,-58.56051
1907,81000.0,casa,70.0,2.0,1189.4063437319821,1.0,-34.56208,-58.56464
1908,95000.0,departamento,110.0,2.0,1189.4063437319821,1.0,-34.5643,-58.56075
1909,125000.0,casa,100.0,3.0,1189.4063437319821,1.0,-34.56357,-58.56462
1910,129000.0,casa,90.0,5.0,1189.4063437319821,2.0,-34.56343,-58.56356
1911,57000.0,departamento,56.0,2.0,1189.4063437319821,1.0,-34.5625,-58.56435
1912,79000.0,ph,46.0,1.0,1189.4063437319821,1.0,-34.56138,-58.56113
1913,160000.0,casa,159.0,5.0,1189.4063437319821,3.0,-34.559563,-58.56119
1914,55000.0,departamento,55.0,1.0,1189.4063437319821,1.0,-34.565758,-58.56033
1915,250000.0,casa,290.0,4.0,1189.4063437319821,2.0,-34.562984,-58.559376
1916,220000.0,casa,385.0,5.0,1189.4063437319821,2.0,-34.56298,-58.56392
1917,100000.0,ph,110.0,2.0,1189.4063437319821,1.0,-34.564445,-58.56326
1918,130000.0,ph,96.0,3.0,1189.4063437319821,3.0,-34.559795,-58.56277
1919,230000.0,casa,170.0,3.0,1189.4063437319821,2.0,-34.559467,-58.56167
1920,115000.0,casa,70.0,2.0,1189.4063437319821,1.0,-34.55803,-58.558163
1921,70000.0,casa,85.0,2.0,1189.4063437319821,2.0,-34.563732,-58.552326
1922,50000.0,ph,50.0,2.0,1189.4063437319821,1.0,-34.563732,-58.552326
1923,40000.0,ph,35.0,1.0,1189.4063437319821,1.0,-34.563732,-58.552326
1924,75000.0,departamento,55.0,1.0,1189.4063437319821,1.0,-34.559547,-58.56252
1925,290000.0,casa,246.0,4.0,1189.4063437319821,1.0,-34.566147,-58.55295
1926,90000.0,departamento,70.0,2.0,1189.4063437319821,1.0,-34.563477,-58.55188
1927,145000.0,casa,105.0,2.0,1189.4063437319821,1.0,-34.563496,-58.554317
1928,220000.0,casa,190.0,3.0,1189.4063437319821,2.0,-34.558746,-58.557713
1929,270000.0,casa,367.0,5.0,1329.1015923459167,2.0,-34.544777,-58.568806
1930,230000.0,casa,183.0,4.0,1329.1015923459167,4.0,-34.54573,-58.563377
1931,98000.0,ph,150.0,2.0,1329.1015923459167,2.0,-34.547836,-58.564137
1932,88000.0,ph,90.0,2.0,1329.1015923459167,1.0,-34.545532,-58.569057
1933,140000.0,ph,109.0,2.0,1329.1015923459167,2.0,-34.54445,-58.568333
1934,127000.0,casa,125.0,3.0,1329.1015923459167,2.0,-34.54915,-58.56633
1935,120000.0,casa,90.0,3.0,1329.1015923459167,1.0,-34.546516,-58.56266
1936,86000.0,departamento,67.0,2.0,1329.1015923459167,1.0,-34.54267,-58.56668
1937,145000.0,casa,150.0,2.0,1329.1015923459167,2.0,-34.546528,-58.57295
1938,55000.0,departamento,35.0,1.0,1329.1015923459167,1.0,-34.5425,-58.566666
1939,40000.0,departamento,34.0,1.0,1329.1015923459167,1.0,-34.544136,-58.566498
1940,95000.0,ph,75.0,3.0,1329.1015923459167,1.0,-34.547504,-58.569004
1941,72000.0,ph,100.0,3.0,1329.1015923459167,1.0,-34.546936,-58.56799
1942,65000.0,departamento,44.0,1.0,1329.1015923459167,1.0,-34.542667,-58.566685
1943,90000.0,ph,65.0,2.0,1329.1015923459167,1.0,-34.547634,-58.56669
1944,30000.0,departamento,20.0,0.0,1329.1015923459167,1.0,-34.548134,-58.57109
1945,60000.0,departamento,37.0,1.0,1329.1015923459167,1.0,-34.543156,-58.568832
1946,230000.0,casa,200.0,3.0,1329.1015923459167,2.0,-34.5425,-58.566666
1947,215000.0,casa,150.0,4.0,1329.1015923459167,2.0,-34.54412,-58.56706
1948,300000.0,casa,250.0,4.0,1329.1015923459167,3.0,-34.548035,-58.573784
1949,65000.0,departamento,44.0,1.0,1329.1015923459167,1.0,-34.543343,-58.567135
1950,59500.0,departamento,44.0,1.0,1329.1015923459167,1.0,-34.54244,-58.569645
1951,65000.0,departamento,40.0,1.0,1329.1015923459167,1.0,-34.543217,-58.567184
1952,100000.0,casa,70.0,2.0,1329.1015923459167,1.0,-34.544437,-58.57077
1953,160000.0,casa,174.0,3.0,1329.1015923459167,2.0,-34.544228,-58.57039
1954,110000.0,casa,191.0,4.0,1329.1015923459167,3.0,-34.54446,-58.570377
1955,110000.0,ph,80.0,3.0,1329.1015923459167,2.0,-34.54746,-58.57311
1956,140000.0,casa,167.0,4.0,1329.1015923459167,2.0,-34.544773,-58.57135
1957,69000.0,departamento,42.0,1.0,1329.1015923459167,1.0,-34.54235,-58.56805
1958,59000.0,ph,42.0,1.0,1329.1015923459167,1.0,-34.549484,-58.567047
1959,69000.0,ph,42.0,1.0,1329.1015923459167,1.0,-34.549484,-58.567047
